PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,MarketValueEUR,GoalToMarketValueRatio
5782,1939,30,3,4,5,45530000,0.1098
5783,1921,33,3,4,0,8128000,0.0000
5784,397,29,3,3,11,59914000,0.1836
5785,158,63,6,4,1,12379000,0.0808
5786,1427,31,3,4,0,16209000,0.0000
5787,1112,33,3,3,7,89462000,0.0782
5788,1235,42,4,4,0,34461000,0.0000
5789,542,71,6,4,3,22647000,0.1325
5790,1878,52,5,3,1,31250000,0.0320
5791,14,66,6,5,1,16286000,0.0614
5792,234,15,2,4,2,27474000,0.0728
5793,384,29,3,2,5,65714000,0.0761
5794,683,69,6,5,3,10549000,0.2844
5795,1724,67,6,1,4,14532000,0.2753
5796,162,88,8,5,1,7689000,0.1301
5797,375,85,8,1,0,11059000,0.0000
5798,272,87,8,4,5,10887000,0.4593
5799,869,12,1,4,1,17126000,0.0584
5800,537,94,8,4,0,10674000,0.0000
5801,924,40,4,2,2,60982000,0.0328
5802,680,45,4,3,3,21989000,0.1364
5803,1712,40,4,5,6,38326000,0.1566
5804,222,44,4,1,1,13721000,0.0729
5805,734,92,8,2,4,66387000,0.0603
5806,1890,13,2,4,2,104421000,0.0192
5807,1509,17,2,5,0,76715000,0.0000
5808,1063,54,5,5,2,35785000,0.0559
5809,268,60,5,2,1,22431000,0.0446
5810,1393,86,8,3,0,5934000,0.0000
5811,1108,49,5,3,1,33937000,0.0295
5812,1153,79,7,3,1,26510000,0.0377
5813,98,52,5,4,5,41989000,0.1191
5814,683,69,6,4,4,18577000,0.2153
5815,1227,5,1,4,7,77025000,0.0909
5816,681,5,1,5,6,144204000,0.0416
5817,1095,33,3,2,11,42610000,0.2582
5818,47,91,8,2,3,20345000,0.1475
5819,1925,71,6,1,1,14851000,0.0673
5820,1210,27,3,5,9,78614000,0.1145
5821,880,86,8,4,7,24042000,0.2912
5822,503,90,8,2,8,8305000,0.9633
5823,181,49,5,1,3,8373000,0.3583
5824,43,45,4,4,4,60299000,0.0663
5825,1631,35,3,4,5,61845000,0.0808
5826,902,47,4,4,0,32168000,0.0000
5827,172,36,3,5,3,33809000,0.0887
5828,183,37,4,5,0,18310000,0.0000
5829,1514,96,8,1,3,15513000,0.1934
5830,1916,10,1,4,1,24393000,0.0410
5831,1996,53,5,3,5,19964000,0.2505
5832,362,66,6,4,1,42106000,0.0237
5833,414,40,4,4,1,53517000,0.0187
5834,471,60,5,3,1,21512000,0.0465
5835,195,78,7,5,2,17278000,0.1158
5836,124,45,4,5,0,16475000,0.0000
5837,314,65,6,5,9,63842000,0.1410
5838,48,3,1,2,2,119676000,0.0167
5839,1118,75,7,5,2,21919000,0.0912
5840,1369,65,6,1,1,24790000,0.0403
5841,1820,80,7,1,5,18418000,0.2715
5842,1575,54,5,3,7,76950000,0.0910
5843,1370,15,2,1,2,8292000,0.2412
5844,120,33,3,5,2,25331000,0.0790
5845,1990,95,8,4,10,18032000,0.5546
5846,429,41,4,4,0,41778000,0.0000
5847,676,34,3,3,6,42969000,0.1396
5848,1230,18,2,5,1,100761000,0.0099
5849,57,55,5,3,8,35039000,0.2283
5850,971,87,8,2,14,24015000,0.5830
5851,89,55,5,3,3,30412000,0.0986
5852,1182,19,2,3,0,21171000,0.0000
5853,876,67,6,4,10,17448000,0.5731
5854,1374,15,2,4,0,30296000,0.0000
5855,88,14,2,4,2,36111000,0.0554
5856,593,8,1,3,2,34584000,0.0578
5857,1487,6,1,3,10,72961000,0.1371
5858,1902,45,4,2,2,45264000,0.0442
5859,1572,17,2,3,2,58722000,0.0341
5860,513,82,7,4,2,34881000,0.0573
5861,628,53,5,1,1,9490000,0.1054
5862,361,78,7,1,2,32339000,0.0618
5863,1006,24,2,1,2,19391000,0.1031
5864,1403,43,4,3,2,14141000,0.1414
5865,1950,40,4,3,3,39177000,0.0766
5866,1729,7,1,5,3,42587000,0.0704
5867,500,46,4,2,4,31414000,0.1273
5868,1041,39,4,2,4,35991000,0.1111
5869,1293,70,6,4,13,61554000,0.2112
5870,955,41,4,5,3,33659000,0.0891
5871,725,45,4,5,0,13849000,0.0000
5872,1009,4,1,1,1,20823000,0.0480
5873,1101,51,5,3,8,44098000,0.1814
5874,40,41,4,3,1,10889000,0.0918
5875,1421,25,3,1,0,24826000,0.0000
5876,1638,94,8,2,4,27306000,0.1465
5877,437,51,5,5,0,46350000,0.0000
5878,1492,7,1,2,4,80678000,0.0496
5879,333,1,1,3,0,16004000,0.0000
5880,269,41,4,5,3,22574000,0.1329
5881,1909,11,1,1,1,51171000,0.0195
5882,131,40,4,3,9,45699000,0.1969
5883,543,46,4,5,0,16246000,0.0000
5884,1570,23,2,2,0,63656000,0.0000
5885,1897,25,3,4,3,10267000,0.2922
5886,1668,93,8,1,2,19975000,0.1001
5887,1907,66,6,4,2,13871000,0.1442
5888,1311,80,7,2,0,22082000,0.0000
5889,308,66,6,3,4,24355000,0.1642
5890,1868,15,2,2,0,65610000,0.0000
5891,1673,1,1,4,5,31628000,0.1581
5892,1627,85,8,1,4,4011000,0.9973
5893,1894,49,5,3,13,34313000,0.3789
5894,496,55,5,3,1,19330000,0.0517
5895,937,84,7,5,2,61359000,0.0326
5896,1179,89,8,1,1,21964000,0.0455
5897,353,52,5,2,2,26205000,0.0763
5898,1060,39,4,4,9,65633000,0.1371
5899,1779,87,8,4,4,22813000,0.1753
5900,1713,83,7,4,4,54583000,0.0733
5901,1031,79,7,1,14,33400000,0.4192
5902,1428,80,7,5,8,39132000,0.2044
5903,1538,81,7,5,0,19711000,0.0000
5904,1850,88,8,2,0,5463000,0.0000
5905,175,74,7,3,2,15179000,0.1318
5906,1341,3,1,4,9,71125000,0.1265
5907,922,29,3,1,8,167629000,0.0477
5908,637,39,4,3,11,62164000,0.1770
5909,832,72,6,4,9,20231000,0.4449
5910,1000,63,6,4,1,19471000,0.0514
5911,1999,45,4,3,0,20011000,0.0000
5912,1831,64,6,3,1,59770000,0.0167
5913,1191,96,8,4,2,10030000,0.1994
5914,1859,68,6,1,0,24304000,0.0000
5915,560,66,6,1,2,23186000,0.0863
5916,803,63,6,2,0,7014000,0.0000
5917,785,39,4,2,0,32660000,0.0000
5918,65,61,6,5,2,11034000,0.1813
5919,1121,24,2,4,2,98473000,0.0203
5920,479,73,7,2,0,13284000,0.0000
5921,1524,41,4,4,0,44491000,0.0000
5922,1173,86,8,4,0,23463000,0.0000
5923,1997,5,1,2,14,55402000,0.2527
5924,1726,48,4,2,3,17482000,0.1716
5925,1336,63,6,5,11,46235000,0.2379
5926,1124,13,2,4,2,52928000,0.0378
5927,1260,55,5,1,14,80631000,0.1736
5928,1342,24,2,4,14,50347000,0.2781
5929,125,54,5,3,3,39743000,0.0755
5930,1357,26,3,4,2,26389000,0.0758
5931,1118,75,7,4,2,53553000,0.0373
5932,1262,55,5,5,3,21365000,0.1404
5933,471,60,5,4,5,21988000,0.2274
5934,647,56,5,2,0,22377000,0.0000
5935,130,60,5,5,8,173565000,0.0461
5936,1808,50,5,3,4,40243000,0.0994
5937,615,26,3,4,10,57944000,0.1726
5938,1178,29,3,1,2,24595000,0.0813
5939,36,67,6,5,0,25284000,0.0000
5940,1249,34,3,1,10,54363000,0.1839
5941,302,76,7,3,0,10164000,0.0000
5942,1639,92,8,3,2,10207000,0.1959
5943,58,14,2,3,4,14486000,0.2761
5944,294,8,1,2,3,121451000,0.0247
5945,1042,88,8,1,5,12487000,0.4004
5946,1898,23,2,3,2,18676000,0.1071
5947,385,58,5,1,14,107282000,0.1305
5948,891,6,1,3,1,28226000,0.0354
5949,117,19,2,2,10,107580000,0.0930
5950,186,25,3,2,0,62198000,0.0000
5951,1751,49,5,4,8,116368000,0.0687
5952,1,15,2,1,5,66063000,0.0757
5953,1900,91,8,1,0,11181000,0.0000
5954,1757,10,1,4,11,70493000,0.1560
5955,11,77,7,4,1,7781000,0.1285
5956,80,15,2,3,4,69227000,0.0578
5957,1686,34,3,3,11,73702000,0.1492
5958,1545,89,8,2,2,20589000,0.0971
5959,1612,67,6,4,1,18715000,0.0534
5960,1686,34,3,2,12,72974000,0.1644
5961,224,91,8,4,5,17772000,0.2813
5962,1283,19,2,4,15,170422000,0.0880
5963,980,23,2,3,3,32506000,0.0923
5964,1157,52,5,2,4,28538000,0.1402
5965,1546,76,7,5,1,39745000,0.0252
5966,1974,70,6,2,0,13098000,0.0000
5967,1806,23,2,1,11,88225000,0.1247
5968,1377,86,8,3,0,28381000,0.0000
5969,503,90,8,4,7,34128000,0.2051
5970,1394,61,6,2,8,54752000,0.1461
5971,1764,10,1,1,9,26980000,0.3336
5972,640,38,4,1,1,25566000,0.0391
5973,1385,50,5,2,8,41223000,0.1941
5974,840,42,4,3,1,19924000,0.0502
5975,1867,13,2,1,5,123483000,0.0405
5976,1208,16,2,4,4,60600000,0.0660
5977,1963,78,7,3,0,7730000,0.0000
5978,1635,4,1,1,2,47319000,0.0423
5979,1845,93,8,4,15,24259000,0.6183
5980,51,41,4,4,0,11699000,0.0000
5981,356,20,2,2,3,50523000,0.0594
5982,312,37,4,3,4,39663000,0.1008
5983,1170,20,2,3,10,62331000,0.1604
5984,1382,54,5,5,4,52414000,0.0763
5985,679,8,1,3,0,34463000,0.0000
5986,210,9,1,4,0,10787000,0.0000
5987,810,10,1,2,0,80080000,0.0000
5988,735,45,4,4,1,48756000,0.0205
5989,1293,70,6,3,18,90037000,0.1999
5990,1500,78,7,2,3,26869000,0.1117
5991,1943,15,2,1,3,71512000,0.0420
5992,1215,5,1,4,11,49910000,0.2204
5993,1304,62,6,5,0,18180000,0.0000
5994,1346,76,7,5,13,45453000,0.2860
5995,1275,70,6,4,1,8060000,0.1241
5996,853,33,3,4,0,22824000,0.0000
5997,48,3,1,1,0,17446000,0.0000
5998,917,77,7,2,17,36578000,0.4648
5999,1561,95,8,4,3,30762000,0.0975
6000,1333,43,4,1,10,58118000,0.1721
6001,876,67,6,3,6,30729000,0.1953
6002,1046,13,2,4,0,58395000,0.0000
6003,1157,52,5,4,7,45937000,0.1524
6004,1784,52,5,4,0,7091000,0.0000
6005,1263,87,8,2,13,21582000,0.6024
6006,469,62,6,4,7,85088000,0.0823
6007,914,72,6,1,8,13491000,0.5930
6008,80,14,2,1,2,28958000,0.0691
6009,417,78,7,3,1,8893000,0.1124
6010,298,75,7,2,1,23480000,0.0426
6011,1565,86,8,1,6,5265000,1.1396
6012,1146,10,1,2,4,18170000,0.2201
6013,805,76,7,1,0,32950000,0.0000
6014,1359,54,5,3,7,58050000,0.1206
6015,1134,63,6,5,5,40629000,0.1231
6016,1364,28,3,3,0,25709000,0.0000
6017,1062,79,7,1,8,42348000,0.1889
6018,1289,39,4,5,1,25695000,0.0389
6019,1832,3,1,1,0,29443000,0.0000
6020,1360,3,1,4,1,9187000,0.1088
6021,889,96,8,1,14,51124000,0.2738
6022,1580,20,2,5,7,36285000,0.1929
6023,858,92,8,3,0,3946000,0.0000
6024,1805,13,2,4,1,6101000,0.1639
6025,267,76,7,5,0,4250000,0.0000
6026,1294,77,7,4,3,72718000,0.0413
6027,761,52,5,2,1,71061000,0.0141
6028,216,50,5,3,5,94866000,0.0527
6029,891,6,1,1,1,135369000,0.0074
6030,1237,49,5,1,8,15497000,0.5162
6031,1982,54,5,1,3,51156000,0.0586
6032,1269,13,2,1,1,65605000,0.0152
6033,738,63,6,1,1,17407000,0.0574
6034,1188,62,6,3,1,9185000,0.1089
6035,352,70,6,1,11,59084000,0.1862
6036,1425,22,2,2,13,29665000,0.4382
6037,1508,59,5,1,3,22689000,0.1322
6038,1048,15,2,2,4,103341000,0.0387
6039,1473,85,8,1,3,6339000,0.4733
6040,915,2,1,3,0,17759000,0.0000
6041,1241,67,6,2,2,16471000,0.1214
6042,1554,57,5,3,1,15277000,0.0655
6043,583,85,8,1,12,19565000,0.6133
6044,952,80,7,4,4,46522000,0.0860
6045,1603,29,3,2,6,67715000,0.0886
6046,1360,3,1,3,7,24306000,0.2880
6047,551,34,3,2,6,64439000,0.0931
6048,465,83,7,1,8,56998000,0.1404
6049,541,88,8,5,1,4819000,0.2075
6050,1425,22,2,1,7,33764000,0.2073
6051,129,16,2,4,0,45903000,0.0000
6052,390,23,2,5,0,46594000,0.0000
6053,757,15,2,1,2,38323000,0.0522
6054,986,3,1,1,0,10521000,0.0000
6055,691,42,4,4,7,107525000,0.0651
6056,1872,61,6,5,0,7168000,0.0000
6057,775,79,7,2,12,38220000,0.3140
6058,1080,13,2,1,0,74725000,0.0000
6059,1982,54,5,5,4,57739000,0.0693
6060,1493,84,7,3,0,7218000,0.0000
6061,950,37,4,5,4,25924000,0.1543
6062,380,18,2,2,1,62365000,0.0160
6063,584,53,5,1,0,36192000,0.0000
6064,1448,52,5,1,2,46477000,0.0430
6065,1754,83,7,2,1,17650000,0.0567
6066,367,90,8,3,5,18650000,0.2681
6067,1653,77,7,2,5,22913000,0.2182
6068,1804,77,7,4,3,39601000,0.0758
6069,953,7,1,1,0,45701000,0.0000
6070,99,85,8,2,7,30631000,0.2285
6071,328,6,1,5,1,33045000,0.0303
6072,1543,3,1,1,3,23244000,0.1291
6073,401,6,1,1,3,70057000,0.0428
6074,1519,71,6,1,0,11621000,0.0000
6075,554,68,6,5,10,41158000,0.2430
6076,1927,3,1,1,5,84281000,0.0593
6077,1465,23,2,1,0,24423000,0.0000
6078,1324,80,7,5,6,37334000,0.1607
6079,1296,18,2,5,3,39299000,0.0763
6080,252,42,4,5,0,38064000,0.0000
6081,1491,84,7,5,4,13750000,0.2909
6082,216,50,5,1,3,21821000,0.1375
6083,394,63,6,4,0,4149000,0.0000
6084,94,91,8,4,5,12247000,0.4083
6085,807,83,7,3,4,14604000,0.2739
6086,1375,58,5,5,7,62684000,0.1117
6087,1477,35,3,3,7,75527000,0.0927
6088,1474,57,5,2,1,23437000,0.0427
6089,1242,69,6,2,0,41006000,0.0000
6090,1014,31,3,3,0,6680000,0.0000
6091,1870,28,3,1,5,83550000,0.0598
6092,1886,82,7,5,17,76179000,0.2232
6093,1384,89,8,4,1,11814000,0.0846
6094,468,8,1,1,9,71472000,0.1259
6095,1881,76,7,4,7,32078000,0.2182
6096,972,25,3,5,2,43057000,0.0465
6097,1324,80,7,4,1,18059000,0.0554
6098,576,32,3,1,0,23287000,0.0000
6099,676,34,3,1,14,23792000,0.5884
6100,1334,26,3,1,0,11471000,0.0000
6101,1567,32,3,5,11,83019000,0.1325
6102,25,10,1,5,10,101131000,0.0989
6103,1632,75,7,3,0,6918000,0.0000
6104,95,66,6,2,0,29211000,0.0000
6105,877,20,2,3,0,33449000,0.0000
6106,537,94,8,2,0,20321000,0.0000
6107,1963,78,7,1,1,21699000,0.0461
6108,1890,13,2,1,2,53123000,0.0376
6109,510,57,5,2,3,18560000,0.1616
6110,572,72,6,2,2,16423000,0.1218
6111,1797,12,1,5,12,107767000,0.1114
6112,1432,46,4,5,2,19960000,0.1002
6113,1626,11,1,5,0,25794000,0.0000
6114,1567,32,3,3,14,70568000,0.1984
6115,1365,95,8,5,3,13802000,0.2174
6116,342,65,6,5,9,47051000,0.1913
6117,303,3,1,5,0,23041000,0.0000
6118,1752,72,6,1,0,8617000,0.0000
6119,991,90,8,5,9,12298000,0.7318
6120,1112,33,3,1,12,53753000,0.2232
6121,1786,37,4,1,4,36968000,0.1082
6122,911,12,1,1,11,41704000,0.2638
6123,1685,71,6,3,3,27693000,0.1083
6124,291,23,2,5,7,23737000,0.2949
6125,94,91,8,2,2,7943000,0.2518
6126,1501,52,5,1,2,24084000,0.0830
6127,676,34,3,2,8,25162000,0.3179
6128,324,50,5,3,2,16786000,0.1191
6129,717,39,4,3,5,51246000,0.0976
6130,410,69,6,1,3,36144000,0.0830
6131,18,94,8,1,1,7290000,0.1372
6132,1101,51,5,2,7,46809000,0.1495
6133,712,32,3,1,9,59689000,0.1508
6134,21,43,4,1,8,27436000,0.2916
6135,915,2,1,4,1,15170000,0.0659
6136,595,43,4,2,16,109322000,0.1464
6137,1530,78,7,1,0,8710000,0.0000
6138,1831,64,6,5,1,17879000,0.0559
6139,959,24,2,1,2,51046000,0.0392
6140,396,86,8,4,0,12934000,0.0000
6141,106,92,8,3,3,5817000,0.5157
6142,1751,49,5,1,11,11533000,0.9538
6143,167,2,1,5,2,19990000,0.1001
6144,18,94,8,5,4,5773000,0.6929
6145,869,12,1,3,0,36575000,0.0000
6146,1531,41,4,5,0,36938000,0.0000
6147,1323,47,4,2,3,41765000,0.0718
6148,1024,17,2,5,8,100248000,0.0798
6149,1754,83,7,4,2,11245000,0.1779
6150,1248,24,2,1,6,90279000,0.0665
6151,1542,38,4,2,9,46089000,0.1953
6152,133,48,4,1,10,34845000,0.2870
6153,102,4,1,2,3,48680000,0.0616
6154,1353,26,3,5,8,171589000,0.0466
6155,106,92,8,2,1,5929000,0.1687
6156,1203,71,6,4,6,10454000,0.5739
6157,1917,59,5,2,0,25244000,0.0000
6158,999,90,8,1,6,16011000,0.3747
6159,609,66,6,1,1,19326000,0.0517
6160,849,11,1,5,0,28307000,0.0000
6161,393,87,8,4,0,10122000,0.0000
6162,992,12,1,2,4,29754000,0.1344
6163,818,51,5,4,1,10078000,0.0992
6164,1031,79,7,5,8,42266000,0.1893
6165,166,19,2,3,0,39427000,0.0000
6166,1073,11,1,2,0,11414000,0.0000
6167,1345,48,4,2,5,28386000,0.1761
6168,1528,19,2,5,1,118656000,0.0084
6169,1708,61,6,4,6,24670000,0.2432
6170,1826,18,2,5,1,32762000,0.0305
6171,1489,77,7,5,5,23485000,0.2129
6172,163,83,7,5,8,75741000,0.1056
6173,642,52,5,4,8,31509000,0.2539
6174,1233,49,5,4,8,76850000,0.1041
6175,245,17,2,4,0,39548000,0.0000
6176,1379,49,5,4,10,60021000,0.1666
6177,507,73,7,4,9,86587000,0.1039
6178,614,28,3,2,0,26039000,0.0000
6179,1824,1,1,5,4,27025000,0.1480
6180,1655,20,2,4,7,71292000,0.0982
6181,1418,74,7,1,0,15301000,0.0000
6182,1681,1,1,2,14,43452000,0.3222
6183,886,14,2,4,0,33019000,0.0000
6184,1868,15,2,4,1,79780000,0.0125
6185,540,21,2,2,2,23945000,0.0835
6186,258,89,8,1,9,9637000,0.9339
6187,188,35,3,5,9,21714000,0.4145
6188,1088,3,1,1,0,20973000,0.0000
6189,1621,37,4,5,8,43927000,0.1821
6190,1972,19,2,1,0,44827000,0.0000
6191,460,13,2,2,4,44456000,0.0900
6192,409,94,8,1,1,9257000,0.1080
6193,1065,78,7,5,12,67286000,0.1783
6194,1737,52,5,3,4,66872000,0.0598
6195,819,2,1,5,6,66331000,0.0905
6196,1201,46,4,1,0,14647000,0.0000
6197,1630,93,8,2,0,16974000,0.0000
6198,46,73,7,3,1,16928000,0.0591
6199,834,13,2,4,3,71208000,0.0421
6200,1873,71,6,5,2,18631000,0.1073
6201,1213,43,4,2,10,31371000,0.3188
6202,374,88,8,1,4,33985000,0.1177
6203,518,85,8,1,0,7166000,0.0000
6204,1459,72,6,1,12,61301000,0.1958
6205,1155,22,2,1,12,53322000,0.2250
6206,297,29,3,3,0,59347000,0.0000
6207,952,80,7,1,1,27913000,0.0358
6208,1834,93,8,4,3,9605000,0.3123
6209,367,90,8,5,5,13509000,0.3701
6210,1383,12,1,4,9,73728000,0.1221
6211,70,70,6,3,1,83398000,0.0120
6212,712,32,3,2,4,33075000,0.1209
6213,1397,94,8,5,5,43116000,0.1160
6214,1042,88,8,5,13,35885000,0.3623
6215,686,61,6,2,0,20045000,0.0000
6216,1527,16,2,2,1,88365000,0.0113
6217,1220,96,8,4,0,3868000,0.0000
6218,631,40,4,1,1,37792000,0.0265
6219,729,84,7,2,19,22517000,0.8438
6220,1228,22,2,4,0,34307000,0.0000
6221,62,41,4,5,9,90441000,0.0995
6222,1739,21,2,5,6,45645000,0.1314
6223,1175,74,7,3,2,11385000,0.1757
6224,1484,38,4,1,3,62644000,0.0479
6225,745,15,2,5,0,13109000,0.0000
6226,354,51,5,2,0,13282000,0.0000
6227,1966,48,4,1,6,74367000,0.0807
6228,111,14,2,2,9,75130000,0.1198
6229,149,69,6,2,0,28232000,0.0000
6230,592,15,2,1,1,32973000,0.0303
6231,1438,26,3,1,0,35013000,0.0000
6232,949,41,4,2,3,75340000,0.0398
6233,1301,47,4,2,3,40573000,0.0739
6234,1125,19,2,4,2,31563000,0.0634
6235,1592,7,1,4,6,34509000,0.1739
6236,1231,46,4,5,1,43491000,0.0230
6237,1605,70,6,1,5,21471000,0.2329
6238,1637,66,6,1,5,14728000,0.3395
6239,1574,67,6,1,8,22972000,0.3483
6240,1439,43,4,5,3,11051000,0.2715
6241,1861,6,1,3,1,24185000,0.0413
6242,265,1,1,1,1,15809000,0.0633
6243,199,71,6,4,2,29511000,0.0678
6244,7,66,6,5,8,57234000,0.1398
6245,856,71,6,1,5,32346000,0.1546
6246,1906,16,2,1,3,47617000,0.0630
6247,14,66,6,1,1,8284000,0.1207
6248,1105,62,6,1,2,11293000,0.1771
6249,1706,28,3,3,1,57204000,0.0175
6250,116,74,7,4,0,16041000,0.0000
6251,1999,9,1,5,0,34602000,0.0000
6252,1328,12,1,1,7,43221000,0.1620
6253,1626,11,1,1,1,74110000,0.0135
6254,1083,14,2,1,7,49281000,0.1420
6255,1625,29,3,5,8,44627000,0.1793
6256,1495,79,7,1,2,11618000,0.1721
6257,1205,14,2,5,1,32120000,0.0311
6258,1759,64,6,5,0,9412000,0.0000
6259,1683,86,8,4,1,23780000,0.0421
6260,45,84,7,1,11,55746000,0.1973
6261,348,39,4,1,9,106117000,0.0848
6262,489,57,5,4,4,13874000,0.2883
6263,1037,75,7,5,0,25553000,0.0000
6264,904,31,3,1,3,29137000,0.1030
6265,1224,40,4,5,2,52365000,0.0382
6266,154,31,3,5,6,73246000,0.0819
6267,1787,80,7,5,5,18312000,0.2730
6268,1760,13,2,2,1,21887000,0.0457
6269,787,32,3,1,2,38658000,0.0517
6270,371,90,8,2,12,30476000,0.3938
6271,325,30,3,1,2,19542000,0.1023
6272,1892,12,1,1,1,24882000,0.0402
6273,830,40,4,5,11,156070000,0.0705
6274,37,46,4,2,3,50913000,0.0589
6275,1515,75,7,3,4,48781000,0.0820
6276,1350,15,2,5,8,44439000,0.1800
6277,1014,31,3,2,0,40872000,0.0000
6278,967,39,4,2,0,22344000,0.0000
6279,1861,6,1,2,1,45810000,0.0218
6280,163,83,7,4,9,35235000,0.2554
6281,1685,71,6,4,3,29963000,0.1001
6282,473,34,3,5,0,16082000,0.0000
6283,1832,3,1,5,0,14470000,0.0000
6284,1241,67,6,5,8,42025000,0.1904
6285,245,17,2,5,0,45980000,0.0000
6286,614,28,3,5,0,28523000,0.0000
6287,1405,35,3,5,0,30749000,0.0000
6288,643,8,1,2,8,28412000,0.2816
6289,489,57,5,3,10,43930000,0.2276
6290,1166,4,1,3,6,27320000,0.2196
6291,1289,39,4,1,3,70259000,0.0427
6292,1346,76,7,1,10,75737000,0.1320
6293,912,45,4,3,0,31247000,0.0000
6294,255,1,1,1,0,3684000,0.0000
6295,1129,85,8,5,3,19916000,0.1506
6296,1745,87,8,1,8,19496000,0.4103
6297,116,74,7,2,1,26266000,0.0381
6298,621,19,2,5,11,141743000,0.0776
6299,1202,36,3,1,1,32722000,0.0306
6300,1334,26,3,4,0,21180000,0.0000
6301,1175,74,7,5,4,14962000,0.2673
6302,1078,58,5,4,0,37497000,0.0000
6303,831,69,6,4,7,41423000,0.1690
6304,1491,84,7,3,3,17032000,0.1761
6305,1322,68,6,5,9,32448000,0.2774
6306,516,42,4,2,3,24016000,0.1249
6307,708,73,7,2,2,73120000,0.0274
6308,1514,88,8,3,2,13532000,0.1478
6309,790,91,8,1,0,32912000,0.0000
6310,962,64,6,3,0,12127000,0.0000
6311,1241,67,6,4,4,46182000,0.0866
6312,895,4,1,4,1,101444000,0.0099
6313,628,53,5,2,2,52617000,0.0380
6314,1305,30,3,5,1,17797000,0.0562
6315,1120,26,3,1,11,64257000,0.1712
6316,821,62,6,1,4,30078000,0.1330
6317,1315,41,4,1,6,47206000,0.1271
6318,343,6,1,5,1,25908000,0.0386
6319,893,40,4,2,1,19309000,0.0518
6320,1987,23,2,1,0,19837000,0.0000
6321,620,64,6,3,3,19655000,0.1526
6322,1951,33,3,2,14,64797000,0.2161
6323,688,24,2,4,4,13224000,0.3025
6324,1801,49,5,4,2,26598000,0.0752
6325,1805,13,2,5,0,24094000,0.0000
6326,1499,12,1,4,5,97634000,0.0512
6327,969,63,6,1,1,39929000,0.0250
6328,769,80,7,2,0,78253000,0.0000
6329,227,60,5,3,0,9382000,0.0000
6330,1785,17,2,5,1,22990000,0.0435
6331,1610,1,1,3,5,70164000,0.0713
6332,1456,40,4,2,12,180000000,0.0667
6333,846,10,1,5,1,49094000,0.0204
6334,1287,95,8,2,16,60702000,0.2636
6335,931,7,1,5,0,17389000,0.0000
6336,1773,57,5,5,0,17243000,0.0000
6337,255,1,1,3,0,44575000,0.0000
6338,1078,58,5,3,0,36328000,0.0000
6339,156,81,7,3,16,72653000,0.2202
6340,1088,3,1,3,4,109394000,0.0366
6341,15,68,6,4,6,14252000,0.4210
6342,1229,49,5,4,12,93329000,0.1286
6343,1667,52,5,2,1,20908000,0.0478
6344,907,93,8,1,0,6793000,0.0000
6345,326,74,7,1,4,17556000,0.2278
6346,1232,52,5,5,0,33305000,0.0000
6347,295,54,5,3,0,12462000,0.0000
6348,693,69,6,1,12,18191000,0.6597
6349,1574,67,6,5,5,18619000,0.2685
6350,661,49,5,5,3,28697000,0.1045
6351,600,16,2,3,15,159297000,0.0942
6352,1965,72,6,5,0,14186000,0.0000
6353,1609,63,6,3,5,6622000,0.7551
6354,462,78,7,2,0,20164000,0.0000
6355,1377,86,8,5,0,11093000,0.0000
6356,1704,42,4,3,0,10110000,0.0000
6357,1646,14,2,1,9,82113000,0.1096
6358,721,2,1,5,3,48670000,0.0616
6359,260,96,8,1,1,13885000,0.0720
6360,659,46,4,4,11,58992000,0.1865
6361,183,37,4,3,0,13936000,0.0000
6362,1582,86,8,4,9,15134000,0.5947
6363,706,58,5,1,7,41578000,0.1684
6364,1662,30,3,2,4,79720000,0.0502
6365,975,85,8,1,0,38414000,0.0000
6366,343,6,1,4,3,69506000,0.0432
6367,693,69,6,4,6,12410000,0.4835
6368,1005,38,4,2,0,25443000,0.0000
6369,1247,22,2,4,0,28793000,0.0000
6370,103,83,7,2,4,27790000,0.1439
6371,765,93,8,1,1,1558000,0.6418
6372,1930,36,3,1,10,36015000,0.2777
6373,548,86,8,5,13,29530000,0.4402
6374,1267,19,2,5,8,24030000,0.3329
6375,557,32,3,4,11,41373000,0.2659
6376,351,85,8,1,5,6550000,0.7634
6377,762,66,6,1,0,85244000,0.0000
6378,15,68,6,3,16,19681000,0.8130
6379,1837,68,6,4,5,14026000,0.3565
6380,462,78,7,5,1,39500000,0.0253
6381,62,41,4,1,8,48819000,0.1639
6382,1560,39,4,5,4,32860000,0.1217
6383,1812,90,8,1,18,38321000,0.4697
6384,1090,46,4,3,8,35194000,0.2273
6385,490,58,5,2,1,14663000,0.0682
6386,1552,56,5,4,3,16849000,0.1781
6387,1117,64,6,4,0,5853000,0.0000
6388,1218,49,5,4,1,15166000,0.0659
6389,374,88,8,4,1,4757000,0.2102
6390,1858,86,8,5,0,15712000,0.0000
6391,1186,7,1,3,3,28389000,0.1057
6392,1280,17,2,5,3,84746000,0.0354
6393,53,74,7,5,0,35088000,0.0000
6394,216,50,5,5,3,24297000,0.1235
6395,1193,43,4,2,2,12509000,0.1599
6396,602,18,2,2,6,55522000,0.1081
6397,1245,96,8,2,0,14623000,0.0000
6398,903,85,8,2,10,12494000,0.8004
6399,74,49,5,4,4,81215000,0.0493
