PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,Assists,GoalContributions
6018,1289,39,4,5,1,5,6
6019,1832,3,1,1,0,0,0
6020,1360,3,1,4,1,1,2
6021,889,96,8,1,14,3,17
6022,1580,20,2,5,7,3,10
6023,858,92,8,3,0,0,0
6024,1805,13,2,4,1,0,1
6025,267,76,7,5,0,0,0
6026,1294,77,7,4,3,7,10
6027,761,52,5,2,1,2,3
6028,216,50,5,3,5,3,8
6029,891,6,1,1,1,2,3
6030,1237,49,5,1,8,0,8
6031,1982,54,5,1,3,5,8
6032,1269,13,2,1,1,1,2
6033,738,63,6,1,1,0,1
6034,1188,62,6,3,1,0,1
6035,352,70,6,1,11,12,23
6036,1425,22,2,2,13,4,17
6037,1508,59,5,1,3,3,6
6038,1048,15,2,2,4,13,17
6039,1473,85,8,1,3,4,7
6040,915,2,1,3,0,1,1
6041,1241,67,6,2,2,7,9
6042,1554,57,5,3,1,1,2
6043,583,85,8,1,12,3,15
6044,952,80,7,4,4,3,7
6045,1603,29,3,2,6,12,18
6046,1360,3,1,3,7,2,9
6047,551,34,3,2,6,6,12
6048,465,83,7,1,8,5,13
6049,541,88,8,5,1,1,2
6050,1425,22,2,1,7,7,14
6051,129,16,2,4,0,0,0
6052,390,23,2,5,0,0,0
6053,757,15,2,1,2,2,4
6054,986,3,1,1,0,0,0
6055,691,42,4,4,7,5,12
6056,1872,61,6,5,0,0,0
6057,775,79,7,2,12,8,20
6058,1080,13,2,1,0,1,1
6059,1982,54,5,5,4,6,10
6060,1493,84,7,3,0,0,0
6061,950,37,4,5,4,3,7
6062,380,18,2,2,1,3,4
6063,584,53,5,1,0,1,1
6064,1448,52,5,1,2,5,7
6065,1754,83,7,2,1,1,2
6066,367,90,8,3,5,2,7
6067,1653,77,7,2,5,3,8
6068,1804,77,7,4,3,0,3
6069,953,7,1,1,0,1,1
6070,99,85,8,2,7,2,9
6071,328,6,1,5,1,0,1
6072,1543,3,1,1,3,2,5
6073,401,6,1,1,3,7,10
6074,1519,71,6,1,0,2,2
6075,554,68,6,5,10,6,16
6076,1927,3,1,1,5,4,9
6077,1465,23,2,1,0,1,1
6078,1324,80,7,5,6,7,13
6079,1296,18,2,5,3,4,7
6080,252,42,4,5,0,0,0
6081,1491,84,7,5,4,3,7
6082,216,50,5,1,3,2,5
6083,394,63,6,4,0,1,1
6084,94,91,8,4,5,3,8
6085,807,83,7,3,4,2,6
6086,1375,58,5,5,7,8,15
6087,1477,35,3,3,7,2,9
6088,1474,57,5,2,1,1,2
6089,1242,69,6,2,0,2,2
6090,1014,31,3,3,0,1,1
6091,1870,28,3,1,5,7,12
6092,1886,82,7,5,17,6,23
6093,1384,89,8,4,1,0,1
6094,468,8,1,1,9,2,11
6095,1881,76,7,4,7,4,11
6096,972,25,3,5,2,5,7
6097,1324,80,7,4,1,3,4
6098,576,32,3,1,0,1,1
6099,676,34,3,1,14,6,20
6100,1334,26,3,1,0,0,0
6101,1567,32,3,5,11,0,11
6102,25,10,1,5,10,6,16
6103,1632,75,7,3,0,0,0
6104,95,66,6,2,0,3,3
6105,877,20,2,3,0,1,1
6106,537,94,8,2,0,0,0
6107,1963,78,7,1,1,2,3
6108,1890,13,2,1,2,2,4
6109,510,57,5,2,3,5,8
6110,572,72,6,2,2,1,3
6111,1797,12,1,5,12,7,19
6112,1432,46,4,5,2,5,7
6113,1626,11,1,5,0,0,0
6114,1567,32,3,3,14,4,18
6115,1365,95,8,5,3,1,4
6116,342,65,6,5,9,4,13
6117,303,3,1,5,0,1,1
6118,1752,72,6,1,0,0,0
6119,991,90,8,5,9,2,11
6120,1112,33,3,1,12,5,17
6121,1786,37,4,1,4,2,6
6122,911,12,1,1,11,4,15
6123,1685,71,6,3,3,8,11
6124,291,23,2,5,7,2,9
6125,94,91,8,2,2,4,6
6126,1501,52,5,1,2,6,8
6127,676,34,3,2,8,6,14
6128,324,50,5,3,2,3,5
6129,717,39,4,3,5,9,14
6130,410,69,6,1,3,3,6
6131,18,94,8,1,1,3,4
6132,1101,51,5,2,7,2,9
6133,712,32,3,1,9,8,17
6134,21,43,4,1,8,1,9
6135,915,2,1,4,1,0,1
6136,595,43,4,2,16,9,25
6137,1530,78,7,1,0,0,0
6138,1831,64,6,5,1,2,3
6139,959,24,2,1,2,2,4
6140,396,86,8,4,0,0,0
6141,106,92,8,3,3,1,4
6142,1751,49,5,1,11,4,15
6143,167,2,1,5,2,4,6
6144,18,94,8,5,4,5,9
6145,869,12,1,3,0,0,0
6146,1531,41,4,5,0,0,0
6147,1323,47,4,2,3,5,8
6148,1024,17,2,5,8,6,14
6149,1754,83,7,4,2,2,4
6150,1248,24,2,1,6,4,10
6151,1542,38,4,2,9,3,12
6152,133,48,4,1,10,4,14
6153,102,4,1,2,3,2,5
6154,1353,26,3,5,8,10,18
6155,106,92,8,2,1,0,1
6156,1203,71,6,4,6,3,9
6157,1917,59,5,2,0,0,0
6158,999,90,8,1,6,7,13
6159,609,66,6,1,1,2,3
6160,849,11,1,5,0,1,1
6161,393,87,8,4,0,1,1
6162,992,12,1,2,4,1,5
6163,818,51,5,4,1,1,2
6164,1031,79,7,5,8,0,8
6165,166,19,2,3,0,1,1
6166,1073,11,1,2,0,0,0
6167,1345,48,4,2,5,8,13
6168,1528,19,2,5,1,2,3
6169,1708,61,6,4,6,6,12
6170,1826,18,2,5,1,1,2
6171,1489,77,7,5,5,9,14
6172,163,83,7,5,8,3,11
6173,642,52,5,4,8,3,11
6174,1233,49,5,4,8,3,11
6175,245,17,2,4,0,0,0
6176,1379,49,5,4,10,3,13
6177,507,73,7,4,9,4,13
6178,614,28,3,2,0,0,0
6179,1824,1,1,5,4,2,6
6180,1655,20,2,4,7,1,8
6181,1418,74,7,1,0,0,0
6182,1681,1,1,2,14,3,17
6183,886,14,2,4,0,0,0
6184,1868,15,2,4,1,1,2
6185,540,21,2,2,2,0,2
6186,258,89,8,1,9,3,12
6187,188,35,3,5,9,4,13
6188,1088,3,1,1,0,1,1
6189,1621,37,4,5,8,0,8
6190,1972,19,2,1,0,3,3
6191,460,13,2,2,4,4,8
6192,409,94,8,1,1,0,1
6193,1065,78,7,5,12,5,17
6194,1737,52,5,3,4,0,4
6195,819,2,1,5,6,1,7
6196,1201,46,4,1,0,1,1
6197,1630,93,8,2,0,1,1
6198,46,73,7,3,1,1,2
6199,834,13,2,4,3,8,11
6200,1873,71,6,5,2,6,8
6201,1213,43,4,2,10,4,14
6202,374,88,8,1,4,5,9
6203,518,85,8,1,0,0,0
6204,1459,72,6,1,12,3,15
6205,1155,22,2,1,12,3,15
6206,297,29,3,3,0,1,1
6207,952,80,7,1,1,4,5
6208,1834,93,8,4,3,7,10
6209,367,90,8,5,5,2,7
6210,1383,12,1,4,9,4,13
6211,70,70,6,3,1,5,6
6212,712,32,3,2,4,4,8
6213,1397,94,8,5,5,7,12
6214,1042,88,8,5,13,1,14
6215,686,61,6,2,0,0,0
6216,1527,16,2,2,1,1,2
6217,1220,96,8,4,0,2,2
6218,631,40,4,1,1,0,1
6219,729,84,7,2,19,4,23
6220,1228,22,2,4,0,2,2
6221,62,41,4,5,9,3,12
6222,1739,21,2,5,6,1,7
6223,1175,74,7,3,2,0,2
6224,1484,38,4,1,3,8,11
6225,745,15,2,5,0,0,0
6226,354,51,5,2,0,0,0
6227,1966,48,4,1,6,6,12
6228,111,14,2,2,9,6,15
6229,149,69,6,2,0,0,0
6230,592,15,2,1,1,2,3
6231,1438,26,3,1,0,2,2
6232,949,41,4,2,3,2,5
6233,1301,47,4,2,3,4,7
6234,1125,19,2,4,2,0,2
6235,1592,7,1,4,6,2,8
6236,1231,46,4,5,1,1,2
6237,1605,70,6,1,5,1,6
6238,1637,66,6,1,5,3,8
6239,1574,67,6,1,8,7,15
6240,1439,43,4,5,3,4,7
6241,1861,6,1,3,1,2,3
6242,265,1,1,1,1,2,3
6243,199,71,6,4,2,1,3
6244,7,66,6,5,8,4,12
6245,856,71,6,1,5,6,11
6246,1906,16,2,1,3,0,3
6247,14,66,6,1,1,1,2
6248,1105,62,6,1,2,2,4
6249,1706,28,3,3,1,4,5
6250,116,74,7,4,0,0,0
6251,1999,9,1,5,0,4,4
6252,1328,12,1,1,7,5,12
6253,1626,11,1,1,1,2,3
6254,1083,14,2,1,7,6,13
6255,1625,29,3,5,8,4,12
6256,1495,79,7,1,2,1,3
6257,1205,14,2,5,1,4,5
6258,1759,64,6,5,0,0,0
6259,1683,86,8,4,1,1,2
6260,45,84,7,1,11,5,16
6261,348,39,4,1,9,6,15
6262,489,57,5,4,4,3,7
6263,1037,75,7,5,0,0,0
6264,904,31,3,1,3,3,6
6265,1224,40,4,5,2,7,9
6266,154,31,3,5,6,11,17
6267,1787,80,7,5,5,2,7
6268,1760,13,2,2,1,2,3
6269,787,32,3,1,2,2,4
6270,371,90,8,2,12,6,18
6271,325,30,3,1,2,3,5
6272,1892,12,1,1,1,1,2
6273,830,40,4,5,11,9,20
6274,37,46,4,2,3,1,4
6275,1515,75,7,3,4,7,11
6276,1350,15,2,5,8,5,13
6277,1014,31,3,2,0,0,0
6278,967,39,4,2,0,1,1
6279,1861,6,1,2,1,1,2
6280,163,83,7,4,9,3,12
6281,1685,71,6,4,3,2,5
6282,473,34,3,5,0,1,1
6283,1832,3,1,5,0,0,0
6284,1241,67,6,5,8,2,10
6285,245,17,2,5,0,1,1
6286,614,28,3,5,0,0,0
6287,1405,35,3,5,0,2,2
6288,643,8,1,2,8,1,9
6289,489,57,5,3,10,5,15
6290,1166,4,1,3,6,1,7
6291,1289,39,4,1,3,4,7
6292,1346,76,7,1,10,8,18
6293,912,45,4,3,0,0,0
6294,255,1,1,1,0,0,0
6295,1129,85,8,5,3,2,5
6296,1745,87,8,1,8,4,12
6297,116,74,7,2,1,0,1
6298,621,19,2,5,11,2,13
6299,1202,36,3,1,1,2,3
6300,1334,26,3,4,0,1,1
6301,1175,74,7,5,4,3,7
6302,1078,58,5,4,0,1,1
6303,831,69,6,4,7,5,12
6304,1491,84,7,3,3,6,9
6305,1322,68,6,5,9,3,12
6306,516,42,4,2,3,3,6
6307,708,73,7,2,2,5,7
6308,1514,88,8,3,2,3,5
6309,790,91,8,1,0,1,1
6310,962,64,6,3,0,2,2
6311,1241,67,6,4,4,12,16
6312,895,4,1,4,1,1,2
6313,628,53,5,2,2,3,5
6314,1305,30,3,5,1,4,5
6315,1120,26,3,1,11,9,20
6316,821,62,6,1,4,4,8
6317,1315,41,4,1,6,8,14
6318,343,6,1,5,1,2,3
6319,893,40,4,2,1,0,1
6320,1987,23,2,1,0,1,1
6321,620,64,6,3,3,3,6
6322,1951,33,3,2,14,5,19
6323,688,24,2,4,4,2,6
6324,1801,49,5,4,2,3,5
6325,1805,13,2,5,0,1,1
6326,1499,12,1,4,5,6,11
6327,969,63,6,1,1,3,4
6328,769,80,7,2,0,1,1
6329,227,60,5,3,0,0,0
6330,1785,17,2,5,1,3,4
6331,1610,1,1,3,5,2,7
6332,1456,40,4,2,12,6,18
6333,846,10,1,5,1,0,1
6334,1287,95,8,2,16,8,24
6335,931,7,1,5,0,2,2
6336,1773,57,5,5,0,3,3
6337,255,1,1,3,0,1,1
6338,1078,58,5,3,0,0,0
6339,156,81,7,3,16,8,24
6340,1088,3,1,3,4,4,8
6341,15,68,6,4,6,2,8
6342,1229,49,5,4,12,2,14
6343,1667,52,5,2,1,1,2
6344,907,93,8,1,0,0,0
6345,326,74,7,1,4,3,7
6346,1232,52,5,5,0,0,0
6347,295,54,5,3,0,0,0
6348,693,69,6,1,12,3,15
6349,1574,67,6,5,5,1,6
6350,661,49,5,5,3,1,4
6351,600,16,2,3,15,6,21
6352,1965,72,6,5,0,1,1
6353,1609,63,6,3,5,2,7
6354,462,78,7,2,0,0,0
6355,1377,86,8,5,0,0,0
6356,1704,42,4,3,0,1,1
6357,1646,14,2,1,9,1,10
6358,721,2,1,5,3,1,4
6359,260,96,8,1,1,7,8
6360,659,46,4,4,11,5,16
6361,183,37,4,3,0,3,3
6362,1582,86,8,4,9,7,16
6363,706,58,5,1,7,4,11
6364,1662,30,3,2,4,6,10
6365,975,85,8,1,0,2,2
6366,343,6,1,4,3,6,9
6367,693,69,6,4,6,0,6
6368,1005,38,4,2,0,1,1
6369,1247,22,2,4,0,0,0
6370,103,83,7,2,4,3,7
6371,765,93,8,1,1,0,1
6372,1930,36,3,1,10,3,13
6373,548,86,8,5,13,0,13
6374,1267,19,2,5,8,4,12
6375,557,32,3,4,11,3,14
6376,351,85,8,1,5,4,9
6377,762,66,6,1,0,3,3
6378,15,68,6,3,16,1,17
6379,1837,68,6,4,5,4,9
6380,462,78,7,5,1,3,4
6381,62,41,4,1,8,6,14
6382,1560,39,4,5,4,2,6
6383,1812,90,8,1,18,2,20
6384,1090,46,4,3,8,1,9
6385,490,58,5,2,1,3,4
6386,1552,56,5,4,3,2,5
6387,1117,64,6,4,0,1,1
6388,1218,49,5,4,1,1,2
6389,374,88,8,4,1,5,6
6390,1858,86,8,5,0,0,0
6391,1186,7,1,3,3,4,7
6392,1280,17,2,5,3,5,8
6393,53,74,7,5,0,2,2
6394,216,50,5,5,3,5,8
6395,1193,43,4,2,2,1,3
6396,602,18,2,2,6,4,10
6397,1245,96,8,2,0,5,5
6398,903,85,8,2,10,3,13
6399,74,49,5,4,4,4,8
6400,1514,88,8,2,9,5,14
6401,529,75,7,4,0,0,0
6402,826,32,3,5,11,8,19
6403,848,64,6,4,1,3,4
6404,1905,1,1,2,0,0,0
6405,1362,49,5,5,0,0,0
6406,987,78,7,1,1,2,3
6407,1021,78,7,5,4,5,9
6408,1748,69,6,4,10,2,12
6409,1840,24,2,2,0,1,1
6410,566,25,3,5,2,0,2
6411,1481,69,6,1,8,3,11
6412,1593,50,5,1,3,2,5
6413,639,65,6,4,1,0,1
6414,1346,76,7,3,2,0,2
6415,687,11,1,5,7,10,17
6416,875,57,5,5,1,2,3
6417,919,72,6,1,5,1,6
6418,147,58,5,5,3,0,3
6419,795,75,7,2,5,3,8
6420,1749,15,2,4,4,2,6
6421,942,52,5,2,2,6,8
6422,877,20,2,2,0,1,1
6423,331,19,2,3,0,0,0
6424,1814,11,1,1,0,1,1
6425,13,34,3,5,8,1,9
6426,588,24,2,2,6,1,7
6427,1711,19,2,5,13,5,18
6428,1162,69,6,1,7,6,13
6429,1032,8,1,5,0,0,0
6430,998,42,4,1,2,2,4
6431,829,48,4,5,0,1,1
6432,1905,1,1,4,0,0,0
6433,1333,43,4,5,15,6,21
6434,1504,8,1,3,0,1,1
6435,1133,70,6,1,0,4,4
6436,1470,47,4,2,4,5,9
6437,1382,54,5,1,2,2,4
6438,693,69,6,5,15,6,21
6439,548,86,8,3,8,3,11
6440,403,6,1,4,3,1,4
6441,122,67,6,1,0,1,1
6442,984,10,1,1,5,1,6
6443,1475,29,3,4,2,2,4
6444,934,67,6,5,2,1,3
6445,251,63,6,1,0,5,5
6446,1271,64,6,5,2,3,5
6447,598,63,6,1,0,0,0
6448,1706,28,3,4,4,6,10
6449,512,63,6,1,1,7,8
6450,1296,18,2,2,2,5,7
6451,940,52,5,5,8,5,13
6452,1990,56,5,1,10,3,13
6453,122,67,6,2,2,2,4
6454,55,82,7,4,5,3,8
6455,1073,11,1,1,0,1,1
6456,143,60,5,1,12,1,13
6457,269,59,5,1,11,1,12
6458,1438,26,3,2,0,0,0
6459,658,59,5,1,6,5,11
6460,283,73,7,4,0,1,1
6461,1300,31,3,3,6,7,13
6462,774,54,5,1,3,1,4
6463,1241,67,6,1,3,10,13
6464,1252,61,6,5,0,1,1
6465,1515,75,7,2,3,5,8
6466,1832,3,1,3,0,0,0
6467,1736,17,2,2,4,3,7
6468,621,19,2,4,14,5,19
6469,442,27,3,2,8,6,14
6470,1454,26,3,1,0,1,1
6471,239,96,8,5,0,7,7
6472,1959,69,6,1,0,2,2
6473,1075,61,6,1,1,4,5
6474,884,89,8,1,2,1,3
6475,1978,59,5,4,0,1,1
6476,484,21,2,3,0,0,0
6477,1715,7,1,1,8,1,9
6478,598,63,6,2,1,2,3
6479,1002,90,8,2,0,0,0
6480,1599,86,8,5,2,6,8
6481,494,63,6,2,0,1,1
6482,390,23,2,3,0,0,0
6483,462,78,7,3,1,1,2
6484,1232,52,5,4,0,1,1
6485,1033,67,6,4,3,3,6
6486,1084,26,3,1,2,0,2
6487,1862,3,1,1,1,1,2
6488,718,49,5,5,0,0,0
6489,1421,25,3,5,2,4,6
6490,517,84,7,5,1,2,3
6491,942,52,5,4,6,4,10
6492,987,78,7,4,0,1,1
6493,1705,92,8,3,1,2,3
6494,628,53,5,3,2,1,3
6495,1643,29,3,1,8,2,10
6496,1184,27,3,3,2,4,6
6497,1168,26,3,5,5,2,7
6498,1734,6,1,5,0,0,0
6499,519,82,7,1,0,0,0
6500,1796,62,6,1,5,7,12
6501,1487,58,5,4,13,5,18
6502,183,37,4,2,1,3,4
6503,1717,74,7,4,8,4,12
6504,1960,87,8,5,2,0,2
6505,213,14,2,5,0,0,0
6506,362,66,6,3,0,1,1
6507,749,1,1,3,10,1,11
6508,745,15,2,4,2,3,5
6509,1638,94,8,5,2,2,4
6510,874,7,1,1,9,7,16
6511,1204,50,5,2,9,6,15
6512,705,10,1,5,15,3,18
6513,1808,50,5,1,6,7,13
6514,1668,93,8,5,6,7,13
6515,510,57,5,5,7,3,10
6516,1109,96,8,1,2,3,5
6517,916,29,3,2,17,4,21
6518,1740,37,4,1,9,2,11
6519,529,75,7,5,0,1,1
6520,858,92,8,4,0,0,0
6521,807,83,7,1,4,4,8
6522,293,18,2,3,1,4,5
6523,628,53,5,5,0,2,2
6524,694,41,4,5,10,6,16
6525,1611,79,7,5,4,6,10
6526,1898,23,2,5,2,1,3
6527,1948,25,3,1,1,1,2
6528,1329,20,2,3,1,3,4
6529,211,26,3,2,3,4,7
6530,141,52,5,1,0,0,0
6531,1937,44,4,3,0,0,0
6532,78,5,1,3,0,3,3
6533,1944,1,1,1,7,6,13
6534,682,66,6,1,0,1,1
6535,772,77,7,1,6,5,11
6536,801,69,6,1,2,8,10
6537,1090,46,4,4,9,1,10
6538,1330,60,5,4,11,4,15
6539,1001,31,3,1,1,3,4
6540,244,49,5,2,2,3,5
6541,883,50,5,4,4,4,8
6542,436,59,5,4,3,3,6
6543,1029,83,7,1,10,8,18
6544,317,71,6,1,2,1,3
6545,420,40,4,4,1,2,3
6546,76,17,2,1,7,4,11
6547,622,31,3,1,10,4,14
6548,103,83,7,4,6,2,8
6549,1390,92,8,1,0,4,4
6550,863,57,5,5,2,4,6
6551,1229,49,5,5,9,2,11
6552,744,88,8,2,4,6,10
6553,114,53,5,4,6,2,8
6554,1235,42,4,3,1,5,6
6555,1170,20,2,4,14,3,17
6556,826,32,3,1,12,4,16
6557,1764,10,1,3,8,2,10
6558,1221,91,8,5,1,0,1
6559,1374,49,5,1,0,0,0
6560,1320,44,4,5,0,0,0
6561,598,63,6,3,0,0,0
6562,1003,56,5,5,1,0,1
6563,237,63,6,5,1,1,2
6564,1082,53,5,4,1,4,5
6565,1301,47,4,4,0,3,3
6566,427,77,7,2,3,0,3
6567,47,91,8,3,5,3,8
6568,1140,62,6,1,0,0,0
6569,1307,45,4,5,9,0,9
6570,1199,50,5,4,7,3,10
6571,50,6,1,5,5,3,8
6572,764,19,2,3,3,5,8
6573,388,2,1,1,12,2,14
6574,770,16,2,2,5,2,7
6575,1901,63,6,2,0,0,0
6576,1400,58,5,4,10,2,12
6577,942,52,5,1,4,9,13
6578,1608,13,2,2,3,0,3
6579,1651,48,4,3,2,3,5
6580,91,39,4,5,5,5,10
6581,840,42,4,2,1,0,1
6582,1473,85,8,2,1,3,4
6583,204,62,6,5,2,1,3
6584,640,38,4,5,1,0,1
6585,50,6,1,3,1,2,3
6586,1890,13,2,5,2,3,5
6587,1539,65,6,2,2,2,4
6588,1191,96,8,1,6,4,10
6589,391,74,7,2,1,2,3
6590,78,5,1,1,0,0,0
6591,785,39,4,1,1,5,6
6592,1937,44,4,5,5,8,13
6593,1973,86,8,4,0,1,1
6594,1229,49,5,3,7,4,11
6595,967,39,4,1,2,1,3
6596,200,54,5,1,1,1,2
6597,1172,36,3,4,2,10,12
6598,1951,33,3,3,9,3,12
6599,1556,41,4,1,0,2,2
6600,1728,74,7,5,2,7,9
6601,382,29,3,4,1,5,6
6602,1145,51,5,4,3,2,5
6603,1144,63,6,4,7,10,17
6604,1001,31,3,5,1,0,1
6605,64,46,4,4,2,7,9
6606,1634,60,5,5,0,0,0
6607,1706,28,3,2,4,6,10
6608,1705,92,8,2,1,3,4
6609,1499,12,1,5,6,4,10
6610,1536,35,3,4,0,0,0
6611,383,41,4,5,1,3,4
6612,1224,40,4,2,1,0,1
6613,1207,28,3,2,12,1,13
6614,1477,35,3,1,4,2,6
6615,119,65,6,1,5,5,10
6616,748,16,2,1,3,4,7
6617,793,44,4,1,10,5,15
6618,227,60,5,5,1,1,2
6619,1489,77,7,3,6,3,9
6620,972,25,3,4,5,1,6
6621,472,75,7,1,2,0,2
6622,1718,83,7,4,2,2,4
6623,398,96,8,1,0,0,0
6624,1736,17,2,5,2,2,4
6625,1092,6,1,5,15,5,20
6626,1831,64,6,2,1,1,2
6627,851,1,1,4,6,4,10
6628,1719,28,3,2,3,4,7
6629,1600,34,3,3,9,3,12
6630,1240,60,5,2,8,6,14
6631,1361,30,3,5,0,0,0
6632,336,36,3,2,2,0,2
6633,964,23,2,4,4,3,7
6634,1566,95,8,4,1,6,7
6635,1546,76,7,1,1,4,5
6636,373,53,5,4,0,1,1
6637,1894,49,5,5,3,1,4
6638,1992,35,3,3,3,2,5
6639,240,23,2,1,4,4,8
6640,1667,52,5,5,1,2,3
6641,1708,61,6,5,6,2,8
6642,1557,30,3,5,1,2,3
6643,478,24,2,4,8,2,10
6644,1209,85,8,1,8,4,12
6645,1145,51,5,2,2,7,9
6646,772,77,7,5,3,9,12
6647,1317,95,8,1,0,1,1
6648,398,96,8,4,0,0,0
6649,1017,40,4,5,1,1,2
6650,1335,10,1,4,9,5,14
6651,85,89,8,1,12,8,20
6652,83,48,4,1,12,5,17
6653,309,31,3,2,8,1,9
6654,1437,21,2,5,9,5,14
6655,1583,72,6,1,7,3,10
6656,1927,3,1,5,5,1,6
6657,1860,4,1,2,8,12,20
6658,1406,46,4,3,1,1,2
6659,1385,50,5,1,11,2,13
6660,606,37,4,3,0,0,0
6661,608,46,4,2,0,0,0
6662,833,61,6,5,2,4,6
6663,1354,74,7,1,12,5,17
6664,1138,54,5,4,2,1,3
6665,1590,11,1,4,6,3,9
6666,779,50,5,3,11,7,18
6667,1240,60,5,3,4,0,4
6668,1719,28,3,1,2,4,6
6669,1698,70,6,5,0,2,2
6670,20,74,7,5,2,0,2
6671,1548,47,4,5,7,3,10
6672,271,22,2,5,8,3,11
6673,54,68,6,5,5,0,5
6674,81,71,6,4,3,6,9
6675,902,95,8,1,1,1,2
6676,1758,77,7,5,3,4,7
6677,994,84,7,4,5,2,7
6678,1517,18,2,2,0,2,2
6679,8,8,1,1,0,1,1
6680,1794,60,5,4,0,0,0
6681,190,39,4,5,14,8,22
6682,903,85,8,5,2,5,7
6683,1744,17,2,2,6,2,8
6684,589,28,3,5,4,7,11
6685,1616,60,5,5,2,1,3
6686,994,84,7,3,3,1,4
6687,449,69,6,1,2,0,2
6688,358,63,6,2,2,5,7
6689,1409,15,2,2,12,8,20
6690,1071,54,5,3,10,4,14
6691,1659,7,1,2,8,5,13
6692,919,72,6,5,10,2,12
6693,1732,52,5,1,7,4,11
6694,1271,64,6,3,2,0,2
6695,1080,13,2,2,0,2,2
6696,1213,43,4,1,11,3,14
6697,1051,9,1,3,0,0,0
6698,796,27,3,1,2,4,6
6699,179,60,5,5,1,1,2
6700,133,48,4,3,4,2,6
6701,1409,15,2,1,3,3,6
6702,890,30,3,1,2,3,5
6703,73,18,2,4,0,3,3
6704,1741,94,8,5,4,2,6
6705,1817,12,1,3,9,3,12
6706,486,21,2,1,2,2,4
6707,1915,73,7,4,8,4,12
6708,1697,90,8,1,0,0,0
6709,313,36,3,1,11,4,15
6710,1716,13,2,3,1,2,3
6711,477,27,3,5,1,1,2
6712,1600,34,3,2,9,2,11
6713,891,6,1,2,4,2,6
6714,1994,62,6,5,6,1,7
6715,1832,3,1,2,0,0,0
6716,1174,92,8,1,1,0,1
6717,341,62,6,1,9,5,14
6718,1810,12,1,5,6,1,7
6719,1376,81,7,3,4,5,9
6720,286,15,2,5,0,0,0
6721,1800,12,1,4,14,5,19
6722,1600,34,3,5,6,3,9
6723,1658,39,4,1,5,2,7
6724,1278,15,2,5,14,6,20
6725,825,53,5,5,14,0,14
6726,549,12,1,2,1,2,3
6727,1800,12,1,3,6,5,11
6728,165,31,3,1,1,1,2
6729,562,1,1,1,5,9,14
6730,910,12,1,5,5,3,8
6731,677,37,4,1,14,1,15
6732,957,89,8,1,2,1,3
6733,92,43,4,2,5,6,11
6734,390,23,2,4,0,0,0
6735,1283,19,2,1,5,3,8
6736,1853,46,4,1,1,4,5
6737,688,24,2,1,1,2,3
6738,799,14,2,1,3,5,8
6739,1456,40,4,3,15,5,20
6740,1910,58,5,5,5,3,8
6741,1915,73,7,5,12,3,15
6742,1704,42,4,4,4,0,4
6743,1995,84,7,5,2,8,10
6744,1350,15,2,1,3,10,13
6745,629,32,3,1,1,0,1
6746,20,74,7,2,6,4,10
6747,203,28,3,1,13,5,18
6748,806,92,8,5,0,3,3
6749,590,64,6,4,4,3,7
6750,315,25,3,2,0,1,1
6751,626,8,1,1,3,3,6
6752,348,39,4,2,5,2,7
6753,1786,37,4,4,2,1,3
6754,1145,51,5,5,10,8,18
6755,1413,34,3,2,1,0,1
6756,1702,43,4,4,2,0,2
6757,448,68,6,2,3,2,5
6758,116,74,7,5,0,1,1
6759,373,53,5,5,1,1,2
6760,1306,31,3,5,13,6,19
6761,34,51,5,1,9,7,16
6762,1897,25,3,1,0,1,1
6763,1729,51,5,3,1,3,4
6764,743,92,8,3,2,8,10
6765,1767,96,8,1,6,5,11
6766,1406,46,4,4,0,6,6
6767,407,12,1,2,0,0,0
6768,74,49,5,5,2,7,9
6769,854,20,2,1,6,4,10
6770,136,4,1,5,9,7,16
6771,1667,52,5,3,0,1,1
6772,478,24,2,5,2,1,3
6773,1840,24,2,5,0,1,1
6774,655,31,3,5,0,0,0
6775,167,2,1,1,15,2,17
6776,1641,6,1,1,0,0,0
6777,356,20,2,3,4,1,5
6778,258,89,8,5,10,5,15
6779,164,48,4,5,0,0,0
6780,634,82,7,5,11,5,16
6781,1365,95,8,1,15,9,24
6782,179,60,5,1,1,1,2
6783,859,38,4,2,5,0,5
6784,1133,70,6,2,1,0,1
6785,1945,51,5,4,0,0,0
6786,1492,7,1,5,3,5,8
6787,1962,70,6,2,1,3,4
6788,114,53,5,3,4,4,8
6789,1042,88,8,4,2,3,5
6790,1195,92,8,1,5,4,9
6791,1679,17,2,5,2,1,3
6792,1320,44,4,3,0,0,0
6793,1947,71,6,5,0,0,0
6794,1717,74,7,5,14,4,18
6795,136,4,1,4,2,3,5
6796,1760,13,2,1,2,12,14
6797,396,86,8,3,0,0,0
6798,1125,19,2,5,2,0,2
6799,1238,5,1,2,2,4,6
6800,1737,52,5,2,3,5,8
6801,1112,33,3,5,4,2,6
6802,1702,43,4,5,2,0,2
6803,477,27,3,2,1,0,1
6804,805,76,7,4,0,1,1
6805,1503,12,1,5,1,1,2
6806,1569,81,7,5,6,6,12
6807,533,7,1,4,1,3,4
6808,1067,80,7,1,1,2,3
6809,444,81,7,4,0,1,1
6810,1807,92,8,4,6,5,11
6811,1607,90,8,1,4,4,8
6812,883,50,5,5,3,2,5
6813,1629,39,4,1,1,4,5
