MatchPerformanceID,PlayerID,TeamID,LeagueID,MatchID,DateID,MinutesPlayed,Position,Age,MarketValueEUR,Goals,Assists,xG,xA,PassesAttempted,PassesCompleted,DefensiveDuels,DefensiveDuelsWon,MatchRating
15772,119,12,2,40,40,87,LW,30,15000000,0,1,0.14,0.03,50,37,8,1,6.2
15773,417,27,5,147,147,72,LW,35,10000000,0,0,0.25,0.21,57,42,7,7,7.4
15774,463,30,5,720,720,61,CF,18,20000000,0,1,0.04,0.09,26,21,1,1,6.5
15775,433,29,5,11,11,16,CB,28,500000,0,0,0.01,0.03,76,55,3,2,9
15776,122,4,1,359,359,24,CB,32,60000000,0,0,0,0.04,89,75,0,0,7.5
15777,121,14,2,160,160,39,CF,34,15000000,1,0,0.28,0.06,49,30,6,5,6.8
15778,324,24,4,539,539,77,CAM,28,150000000,0,0,1.07,0.61,73,48,0,0,5.7
15779,169,18,3,507,507,54,ST,29,20000000,2,0,0.1,0.26,21,11,6,5,7.2
15780,102,28,5,686,686,18,RB,23,100000000,0,0,0.04,0.24,80,44,10,3,6.2
15781,186,28,5,110,110,66,RB,29,1000000,0,0,0.04,0.06,73,40,3,3,8.3
15782,310,15,3,607,607,90,CM,25,500000,0,0,0.04,0.1,91,72,3,3,8.9
15783,22,18,3,697,697,80,RW,24,120000000,0,0,0.35,0.14,42,27,9,8,6.3
15784,65,15,3,387,387,51,ST,27,20000000,0,0,0.48,0.11,46,34,4,2,8.1
15785,261,6,1,600,600,69,ST,33,1000000,0,0,0.05,0.11,45,29,4,0,7.7
15786,130,22,4,667,667,61,CAM,18,40000000,0,1,0.3,0.08,71,49,4,2,7.1
15787,420,15,3,363,363,34,RB,23,30000000,0,0,0.01,0.09,87,73,0,0,5.6
15788,160,27,5,371,371,61,CAM,27,15000000,0,0,0.21,0,72,55,0,0,8.2
15789,325,27,5,269,269,59,CDM,27,500000,0,1,0.03,0.28,68,47,7,4,7.4
15790,79,6,1,718,718,8,CM,34,120000000,0,1,0.01,0.07,98,78,5,1,8.9
15791,46,17,3,735,735,72,CM,35,5000000,0,1,0.04,0.11,90,83,7,1,7.4
15792,2,20,3,638,638,90,CF,25,5000000,1,0,0.02,0.07,48,38,6,0,6.6
15793,288,15,3,635,635,84,CDM,32,30000000,0,0,0.05,0.01,90,80,3,0,6.9
15794,222,9,2,345,345,77,CM,28,40000000,0,0,0.01,0.04,83,66,0,0,8.1
15795,178,31,5,76,76,64,CDM,29,30000000,0,0,0.09,0.21,96,88,8,1,8.2
15796,169,1,1,648,648,8,CB,28,20000000,0,0,0.03,0.15,40,30,8,4,8.7
15797,488,25,4,348,348,40,CF,36,1000000,0,1,0.48,0.12,49,46,9,6,7.2
15798,61,24,4,61,61,64,CB,21,8000000,0,0,0.09,0.21,45,33,5,1,6.4
15799,226,20,3,614,614,76,RB,25,5000000,0,0,0.05,0.05,74,46,8,8,7.2
15800,279,27,5,403,403,82,GK,17,1000000,0,0,0,0,27,26,9,8,5.9
15801,356,17,3,575,575,33,ST,26,10000000,1,0,1.1,0.04,44,33,6,3,6.5
15802,124,7,1,402,402,8,CAM,20,20000000,0,0,0.19,0.03,58,45,9,4,6.2
15803,409,25,4,106,106,18,CB,19,3000000,0,0,0.05,0.02,51,46,6,6,5.7
15804,396,2,1,484,484,86,CB,32,100000000,0,0,0.09,0.03,61,59,5,4,6.9
15805,392,10,2,461,461,33,ST,26,30000000,1,0,0.7,0.05,23,12,0,0,8.7
15806,429,13,2,736,736,73,CB,26,150000000,0,0,0.01,0.05,82,74,7,3,8.4
15807,162,21,4,100,100,70,RW,22,10000000,0,0,0.2,0.67,36,23,2,1,6.9
15808,56,24,4,288,288,78,CDM,30,1000000,0,0,0.03,0.02,88,64,10,1,6.3
15809,496,1,1,634,634,63,RW,30,120000000,0,0,0.12,0.05,68,54,7,0,8.7
15810,311,28,5,688,688,82,CDM,25,150000000,0,0,0.06,0.02,94,89,2,0,7.7
15811,285,9,2,134,134,16,CDM,26,150000000,0,0,0.08,0.02,56,53,2,0,7.2
15812,424,29,5,101,101,89,RB,23,2000000,0,0,0.06,0.03,70,49,1,1,7.3
15813,180,15,3,635,635,63,RB,36,2000000,0,0,0.02,0.03,89,80,2,1,8.3
15814,286,32,5,361,361,64,RW,19,500000,1,1,0.2,0.15,37,30,0,0,8.9
15815,44,3,1,89,89,75,LW,33,2000000,0,0,0.07,0.24,44,25,5,4,8.7
15816,497,15,3,411,411,51,ST,21,20000000,1,0,0.27,0.05,27,20,10,9,8.7
15817,344,15,3,576,576,68,GK,29,15000000,0,0,0,0,47,35,4,3,6.4
15818,26,19,3,437,437,18,CF,27,3000000,0,0,0.8,0.27,33,30,3,2,6.4
15819,79,17,3,672,672,80,LB,18,80000000,0,0,0,0.09,69,67,5,5,6.3
15820,485,16,3,292,292,12,CF,24,80000000,0,0,0.26,0.08,34,26,5,5,7.2
15821,362,16,3,140,140,60,LW,31,1000000,0,0,0.28,0.03,69,40,3,0,6.6
15822,338,7,1,627,627,63,ST,19,50000000,1,0,0.21,0.01,24,13,1,1,8.1
15823,419,30,5,166,166,85,LW,35,30000000,0,0,0.29,0.41,54,31,7,7,8.8
15824,5,7,1,613,613,68,CM,33,1000000,0,0,0.02,0.07,94,66,5,4,6.8
15825,427,22,4,66,66,90,LW,29,100000000,0,0,0.01,0.08,65,59,7,6,8.5
15826,454,16,3,266,266,79,CAM,30,8000000,0,0,0.22,0.48,79,49,7,5,8.1
15827,473,26,4,647,647,90,RW,23,120000000,0,0,0.04,0.08,49,33,3,2,6.5
15828,89,20,3,226,226,18,CM,35,60000000,0,1,0.04,0.05,96,57,5,5,9
15829,429,29,5,631,631,26,ST,31,60000000,0,0,0.27,0.02,32,23,1,0,6.1
15830,274,20,3,301,301,67,CDM,31,15000000,0,1,0.11,0.03,69,45,3,2,6
15831,125,27,5,387,387,37,CDM,23,15000000,0,0,0.15,0.27,61,47,4,1,6.7
15832,122,22,4,155,155,77,LW,19,10000000,0,1,1.43,0,65,63,6,5,7.5
15833,32,12,2,732,732,29,CDM,30,20000000,0,0,0,0.16,78,42,6,2,8.5
15834,206,15,3,479,479,7,CB,28,80000000,0,0,0.26,0.16,57,42,0,0,8.9
15835,291,19,3,712,712,71,CF,20,15000000,0,0,0.52,0.05,29,28,9,6,7.9
15836,283,24,4,309,309,57,CM,19,20000000,0,1,0.05,0.1,65,61,2,2,7.6
15837,479,24,4,437,437,33,CB,36,8000000,0,0,0.01,0.02,80,73,2,1,6.2
15838,166,19,3,235,235,81,GK,21,5000000,0,0,0,0,29,24,4,4,8.4
15839,379,25,4,113,113,1,LW,25,80000000,0,0,0.25,0.01,45,43,3,0,7.6
15840,456,5,1,136,136,67,GK,30,30000000,0,0,0,0,27,19,2,2,6.6
15841,55,18,3,91,91,24,RB,27,80000000,0,0,0.02,0.01,46,27,9,5,7.4
15842,401,29,5,188,188,14,ST,34,3000000,1,1,0.07,0.03,55,32,3,0,8
15843,210,27,5,694,694,46,CM,28,15000000,0,0,0.04,0.04,71,59,7,3,6.3
15844,372,4,1,513,513,67,ST,20,20000000,0,0,0.46,0.22,23,20,6,6,8.9
15845,54,12,2,606,606,65,RB,32,150000000,0,0,0.05,0.08,86,72,1,0,5.9
15846,32,24,4,577,577,85,ST,36,10000000,0,0,0.27,0.07,52,41,7,0,8.4
15847,313,23,4,303,303,83,LW,17,3000000,0,1,0.11,0.04,63,39,7,3,7.5
15848,30,23,4,569,569,57,ST,31,15000000,0,0,0.7,0.03,54,33,10,5,7.9
15849,146,31,5,76,76,54,CM,18,30000000,0,1,0.07,0.01,95,95,1,1,8.9
15850,207,12,2,157,157,44,CF,25,2000000,0,0,0.03,0.06,29,25,9,7,6.1
15851,182,21,4,198,198,33,CDM,22,100000000,0,0,0.02,0.49,66,45,2,0,5.7
15852,497,5,1,642,642,46,CB,35,8000000,0,0,0.02,0.01,56,31,5,3,6
15853,492,17,3,492,492,85,GK,20,3000000,0,0,0,0,49,46,0,0,6.5
15854,365,27,5,177,177,90,CDM,31,20000000,0,0,0.11,0,73,57,7,7,6.5
15855,147,5,1,663,663,65,RW,35,40000000,0,0,0.66,0.22,35,22,10,6,7.1
15856,150,32,5,628,628,45,RB,23,100000000,0,0,0.04,0.01,57,32,0,0,7.1
15857,45,23,4,41,41,79,CB,35,30000000,1,0,0.09,0.04,79,65,10,9,8.9
15858,293,4,1,537,537,73,LB,35,1000000,0,0,0.02,0,73,40,5,4,6.5
15859,58,19,3,349,349,56,CM,23,100000000,0,0,0,0.03,97,80,6,0,6.8
15860,139,10,2,567,567,7,CB,18,2000000,0,0,0.11,0.01,49,44,6,2,6.9
15861,437,31,5,668,668,65,LB,36,5000000,0,0,0.12,0,57,37,0,0,6.1
15862,134,11,2,649,649,89,RB,20,10000000,0,0,0.09,0.1,81,52,9,2,7.4
15863,399,5,1,6,6,45,CF,18,2000000,0,0,0.22,0.02,32,17,2,2,6.7
15864,116,13,2,577,577,68,CB,32,1000000,0,0,0.03,0.08,50,38,8,8,7.6
15865,96,31,5,524,524,72,CM,23,60000000,0,0,0.09,0.23,91,83,5,0,5.5
15866,167,3,1,141,141,59,CM,36,500000,0,0,0.02,0.12,93,84,6,4,5.8
15867,288,25,4,708,708,57,CM,25,120000000,0,0,0.01,0.06,78,46,3,3,6
15868,70,17,3,216,216,58,CAM,22,500000,0,0,0.04,0.09,49,46,7,4,6.6
15869,263,31,5,538,538,74,CM,26,8000000,0,0,0.04,0.2,71,55,0,0,6.4
15870,215,3,1,273,273,17,RB,34,40000000,0,0,0.07,0.12,81,46,5,3,8.1
15871,31,7,1,296,296,15,RB,24,100000000,0,0,0.04,0.02,47,42,6,4,8.8
15872,285,25,4,553,553,48,LW,35,30000000,1,0,0.34,0.11,52,41,10,6,8.3
15873,305,9,2,197,197,6,CAM,19,50000000,0,0,0.18,0.58,80,59,6,3,7.4
15874,380,2,1,235,235,82,RB,33,30000000,0,0,0.07,0.05,53,50,5,2,5.6
15875,441,20,3,167,167,89,CM,34,5000000,0,0,0.12,0.08,78,62,5,1,8.9
15876,270,18,3,405,405,36,CM,27,15000000,0,0,0.03,0.01,60,50,9,7,6.1
15877,480,21,4,595,595,18,CAM,34,3000000,0,0,0.07,0.13,84,73,4,3,7.3
15878,151,21,4,164,164,77,LW,24,2000000,0,1,0.05,0.38,67,46,0,0,5.5
15879,235,6,1,5,5,68,GK,30,80000000,0,0,0,0,39,36,7,2,7
15880,288,25,4,595,595,83,CB,22,50000000,0,0,0.08,0.03,77,76,4,1,7.1
15881,451,29,5,392,392,36,ST,18,60000000,1,1,0.39,0.06,32,20,3,2,8.1
15882,363,8,1,300,300,78,CAM,18,1000000,0,0,1.34,0.24,59,46,4,4,7.1
15883,410,17,3,730,730,67,ST,35,5000000,0,0,0.49,0.19,53,30,8,7,8.2
15884,382,9,2,256,256,73,RW,28,150000000,0,1,0.09,0.25,47,34,1,0,7.2
15885,114,31,5,404,404,74,CF,19,2000000,0,0,0.33,0,39,24,9,8,6.8
15886,419,22,4,546,546,86,CF,20,20000000,0,0,0.14,0.15,51,45,2,2,7.5
15887,148,31,5,689,689,45,CM,25,60000000,1,0,0.03,0,50,44,10,3,7.4
15888,497,15,3,446,446,45,CF,35,80000000,1,0,0.52,0,46,34,10,8,9
15889,445,8,1,7,7,60,CDM,36,10000000,0,0,0.04,0.1,76,56,4,0,8.1
15890,55,10,2,618,618,65,RW,22,30000000,0,0,0.05,0.1,44,28,10,0,7.2
15891,101,20,3,84,84,89,CDM,28,100000000,0,0,0.19,0.02,93,85,7,4,6.4
15892,454,32,5,209,209,47,CB,27,30000000,0,0,0.02,0,57,52,4,1,8.3
15893,396,20,3,452,452,58,LB,26,120000000,0,0,0.08,0.19,53,33,9,4,5.6
15894,19,1,1,77,77,58,CAM,32,3000000,1,0,0.06,0.3,62,34,0,0,8.5
15895,290,4,1,75,75,90,CB,25,60000000,0,0,0.02,0.11,50,27,3,2,8.8
15896,483,28,5,252,252,36,LW,24,5000000,0,1,0.03,0.27,72,39,1,1,7.1
15897,249,3,1,445,445,64,RW,20,500000,0,0,0.08,0.21,55,54,5,3,8.5
15898,200,27,5,460,460,77,LW,22,2000000,0,0,0.77,0,70,51,3,0,8.2
15899,431,1,1,519,519,32,RB,33,8000000,0,0,0.08,0.05,69,61,10,0,6.7
15900,196,23,4,102,102,65,CDM,30,20000000,0,0,0.08,0.48,78,54,3,2,6
15901,319,32,5,337,337,74,CB,30,80000000,1,0,0.01,0.01,55,34,3,2,8.2
15902,134,16,3,140,140,53,ST,23,80000000,1,0,0.13,0.27,50,37,3,3,8.5
15903,71,32,5,203,203,49,LW,30,80000000,0,0,0.23,0.03,44,32,10,7,6.7
15904,34,4,1,625,625,71,ST,21,2000000,2,0,0.1,0.06,24,22,9,5,8.8
15905,279,27,5,458,458,83,ST,17,15000000,1,0,0.39,0.01,24,22,9,3,6.3
15906,140,30,5,726,726,37,LB,26,50000000,0,0,0.03,0.03,72,44,0,0,8.4
15907,212,17,3,48,48,42,LW,36,50000000,0,0,0.15,0.12,49,28,0,0,7.4
15908,276,31,5,368,368,53,CAM,31,150000000,0,1,0.19,0.03,85,84,10,9,6.6
15909,11,6,1,530,530,21,CB,34,500000,0,0,0.06,0.08,48,32,10,9,7.7
15910,194,25,4,102,102,64,RB,33,20000000,0,0,0.01,0.03,70,40,3,1,8.8
15911,294,6,1,466,466,12,CAM,28,40000000,0,0,0.38,0.3,84,78,2,2,6.3
15912,202,9,2,241,241,61,RW,31,500000,1,0,0.45,0.27,74,55,9,2,6.1
15913,94,3,1,445,445,15,CB,19,150000000,0,0,0.02,0.02,67,37,5,1,8.6
15914,429,26,4,467,467,70,RW,31,120000000,0,0,0.47,0.11,60,56,5,4,6.2
15915,328,5,1,586,586,56,LB,35,5000000,0,0,0.08,0.06,72,41,2,2,8.9
15916,490,13,2,213,213,11,CDM,21,3000000,0,1,0.2,0.16,54,46,10,9,7.2
15917,341,13,2,492,492,41,CDM,27,3000000,0,2,0.07,0.15,76,76,8,5,8.3
15918,352,14,2,414,414,3,LW,20,8000000,1,0,0.68,0.09,35,32,3,0,7.1
15919,106,28,5,706,706,21,CM,26,3000000,0,0,0.01,0.02,81,51,8,1,5.7
15920,174,25,4,693,693,58,LB,24,120000000,0,0,0,0.04,70,42,2,2,7.1
15921,81,7,1,225,225,57,GK,23,30000000,0,0,0,0,52,28,4,3,8.7
15922,394,2,1,339,339,75,RB,20,15000000,0,0,0.02,0.01,76,74,10,6,5.7
15923,222,24,4,3,3,62,LW,27,500000,0,1,0.46,0.24,50,45,3,1,6.3
15924,225,24,4,633,633,83,CDM,30,120000000,0,0,0.01,0.01,86,58,10,6,6.3
15925,108,5,1,579,579,83,RB,27,20000000,0,0,0.14,0.04,54,48,1,1,7.2
15926,446,9,2,97,97,30,RW,30,120000000,1,2,0.41,0.09,47,27,1,0,7.6
15927,8,10,2,459,459,81,GK,27,150000000,0,0,0,0,44,41,5,4,6.8
15928,444,3,1,351,351,22,CF,20,150000000,1,0,0.08,0.01,53,50,1,1,8.8
15929,322,6,1,647,647,80,RW,18,1000000,0,0,0.26,0.44,51,49,4,4,5.7
15930,153,23,4,282,282,31,CM,36,150000000,0,0,0.06,0.01,62,46,2,2,8
15931,110,14,2,377,377,72,RW,33,100000000,0,0,0.55,0.32,62,36,3,1,7.9
15932,175,21,4,595,595,43,LB,32,30000000,0,0,0.03,0.01,74,70,7,5,8.6
15933,258,26,4,315,315,87,GK,23,20000000,0,0,0,0,32,23,10,2,8.1
15934,275,30,5,461,461,16,CF,28,50000000,0,0,0.06,0.08,53,50,7,6,6.6
15935,143,5,1,663,663,52,CM,21,120000000,0,0,0.35,0.21,78,49,2,2,7
15936,467,14,2,56,56,68,LW,28,5000000,0,1,0,0.06,50,36,9,7,6.1
15937,11,7,1,344,344,5,RB,25,150000000,0,0,0.04,0.01,69,37,5,5,7.8
15938,157,31,5,55,55,66,LB,18,3000000,0,0,0.04,0.02,51,42,6,1,8
15939,231,16,3,714,714,12,CM,27,100000000,0,0,0.03,0.23,65,40,4,0,7
15940,249,21,4,37,37,29,CM,25,15000000,0,1,0.04,0.09,66,62,8,5,8
15941,44,4,1,39,39,50,CF,24,15000000,0,0,0.56,0.36,31,18,6,0,9
15942,163,27,5,517,517,72,RB,22,10000000,0,0,0.03,0.05,74,67,2,2,7.1
15943,349,26,4,82,82,49,GK,22,120000000,0,0,0,0,45,26,4,0,7.8
15944,476,19,3,57,57,69,RB,17,20000000,0,0,0.02,0.08,41,41,2,0,5.9
15945,441,29,5,187,187,45,LB,34,15000000,0,0,0.04,0.04,72,63,9,2,8.3
15946,147,27,5,20,20,81,CDM,30,500000,0,0,0.36,0.02,63,38,6,1,5.6
15947,338,23,4,447,447,80,CM,28,40000000,0,0,0.12,0.22,71,71,8,1,8.6
15948,354,16,3,238,238,88,CDM,21,500000,0,0,0.15,0.5,90,85,3,0,7.8
15949,7,4,1,537,537,74,LB,23,50000000,0,0,0.08,0.13,88,80,8,0,7.8
15950,425,17,3,482,482,9,CB,21,30000000,0,0,0.05,0.01,86,47,4,3,6.6
15951,364,10,2,522,522,60,CDM,27,3000000,0,1,0.38,0.01,67,47,0,0,6.1
15952,197,14,2,160,160,73,ST,22,10000000,0,0,0.25,0.03,31,22,5,1,5.8
15953,329,11,2,116,116,47,LW,29,15000000,0,1,0.06,0.06,46,36,5,3,5.6
15954,178,7,1,483,483,70,ST,30,10000000,1,0,0.19,0.01,23,12,0,0,6.6
15955,164,12,2,672,672,89,CAM,31,60000000,2,0,0.02,0.25,69,57,7,4,8.7
15956,352,26,4,237,237,77,CB,28,10000000,0,0,0.01,0.01,62,54,3,3,6.2
15957,491,27,5,691,691,20,CDM,27,80000000,0,0,0.03,0.52,61,45,0,0,8.1
15958,3,15,3,617,617,83,CB,36,2000000,0,0,0.06,0.04,66,62,4,4,8.5
15959,45,1,1,54,54,43,CF,28,2000000,0,0,0.52,0.02,26,25,1,1,7.8
15960,86,5,1,722,722,69,CDM,22,100000000,0,0,0.18,0.2,92,71,2,1,5.9
15961,282,29,5,464,464,82,CM,34,50000000,0,1,0.05,0.02,62,61,1,1,8.4
15962,193,9,2,552,552,48,CB,31,10000000,0,0,0.03,0,83,82,5,5,5.9
15963,276,20,3,277,277,63,ST,19,80000000,0,0,0.22,0.24,45,32,6,5,8
15964,64,30,5,435,435,46,CDM,25,8000000,0,0,0.08,0.61,99,58,9,5,7.4
15965,84,19,3,104,104,75,CAM,33,1000000,0,0,0.06,0.1,69,48,7,4,5.5
15966,275,24,4,508,508,30,CB,34,120000000,0,0,0.06,0.09,70,46,8,6,7.6
15967,101,12,2,337,337,38,CB,31,60000000,0,0,0.01,0.02,81,66,0,0,6.7
15968,61,9,2,417,417,71,CDM,30,120000000,0,0,0.01,0,95,61,10,6,8.1
15969,389,19,3,568,568,49,CDM,22,8000000,0,0,0.2,0.02,71,53,4,4,6.6
15970,374,11,2,513,513,84,LW,31,3000000,1,0,0.04,0.37,65,35,7,0,5.6
15971,294,7,1,219,219,66,RW,21,3000000,1,0,0.04,0.62,47,32,6,0,6.5
15972,147,15,3,363,363,50,CB,23,8000000,0,0,0.01,0.03,66,48,8,3,6.1
15973,419,19,3,618,618,84,LW,35,60000000,0,0,0.1,0.14,74,53,7,0,7
15974,3,30,5,655,655,80,CF,31,2000000,0,0,0.56,0.16,26,20,3,3,6.4
15975,394,12,2,650,650,34,RB,32,30000000,0,0,0.07,0.11,50,31,7,2,8.8
15976,55,26,4,273,273,39,LB,31,100000000,0,0,0.01,0.02,42,40,7,7,6.4
15977,98,27,5,72,72,53,CB,28,8000000,0,0,0.01,0.05,55,35,7,5,8.5
15978,305,27,5,562,562,76,LB,27,8000000,0,0,0,0.04,83,49,4,3,5.9
15979,171,25,4,610,610,75,RW,29,2000000,0,1,0.01,0.04,58,45,4,1,8.3
15980,113,1,1,471,471,59,CF,35,80000000,0,0,0.18,0.14,32,21,10,6,8.4
15981,166,14,2,568,568,17,CM,25,3000000,0,0,0.08,0.05,68,65,4,4,5.8
15982,270,6,1,139,139,81,GK,28,1000000,0,0,0,0,36,23,4,0,9
15983,308,31,5,243,243,68,CDM,28,60000000,0,0,0.03,0.16,54,43,9,1,8.6
15984,37,26,4,398,398,68,CF,29,10000000,1,0,0.31,0,45,35,10,1,5.6
15985,319,32,5,404,404,31,LW,29,500000,0,1,0.5,0.02,53,33,0,0,7.2
15986,406,31,5,328,328,42,CB,32,5000000,0,0,0.07,0.15,44,41,7,2,7.7
15987,468,29,5,178,178,74,RW,33,3000000,0,0,0.57,0.06,41,22,0,0,8.8
15988,339,1,1,266,266,20,LW,27,500000,0,0,0.3,0.04,61,49,4,2,7.5
15989,209,4,1,11,11,89,LW,19,40000000,0,1,0.63,0.08,45,36,9,6,6.4
15990,138,20,3,284,284,76,CAM,25,1000000,0,1,0.02,0.33,70,54,6,3,7.1
15991,273,10,2,296,296,72,CM,19,60000000,0,0,0.28,0.05,79,63,4,1,7.5
15992,31,3,1,533,533,29,LW,26,40000000,0,1,0.13,0.1,59,47,0,0,8.8
15993,378,25,4,42,42,55,CDM,35,80000000,0,0,0.13,0.02,97,53,1,1,8.1
15994,216,23,4,593,593,61,GK,36,3000000,0,0,0,0,53,29,10,4,5.7
15995,192,28,5,252,252,39,GK,33,50000000,0,0,0,0,29,21,6,2,6.8
15996,416,29,5,108,108,20,LW,31,120000000,0,0,0.49,0.05,48,42,1,1,6.8
15997,438,1,1,54,54,15,RW,34,30000000,1,0,0.12,0,62,38,3,3,8.7
15998,177,31,5,514,514,78,CM,31,10000000,0,0,0.01,0.04,68,41,2,2,5.6
15999,479,7,1,688,688,33,CF,21,10000000,0,0,0.12,0.13,54,48,8,3,7.1
16000,294,20,3,472,472,88,CB,24,40000000,0,0,0.06,0.06,66,37,10,10,7.6
16001,4,19,3,364,364,75,CM,17,8000000,0,1,0.14,0.1,92,85,1,1,8.6
16002,473,11,2,713,713,76,CDM,33,30000000,0,0,0.04,0.05,56,52,7,0,8.1
16003,41,6,1,718,718,66,ST,19,30000000,0,0,0.19,0.22,28,24,2,1,7.4
16004,203,7,1,153,153,12,LW,29,80000000,0,0,0.07,0.36,65,40,1,0,7.4
16005,413,3,1,18,18,38,CM,33,40000000,0,0,0.04,0.34,52,32,9,7,8.5
16006,386,19,3,454,454,51,CF,34,5000000,0,0,0.02,0.03,52,31,3,3,6
16007,367,24,4,654,654,78,CDM,32,3000000,0,0,0.19,0.12,59,48,8,7,7.2
16008,406,8,1,169,169,46,CM,21,1000000,0,0,0.05,0.05,76,46,9,1,8
16009,144,30,5,46,46,10,CF,20,5000000,1,0,0.12,0.01,24,13,4,3,5.9
16010,235,9,2,680,680,76,CM,25,15000000,0,0,0,0.12,100,67,7,6,6
16011,307,11,2,154,154,75,CAM,22,80000000,0,0,0.01,0.05,61,49,3,2,5.6
16012,347,17,3,699,699,19,RW,36,40000000,0,0,0.29,0.16,75,74,4,0,6.4
16013,459,17,3,48,48,76,RW,21,500000,0,1,0.39,0.1,72,63,3,0,7.9
16014,239,25,4,102,102,61,GK,26,15000000,0,0,0,0,44,35,0,0,5.6
16015,473,17,3,691,691,67,CDM,36,3000000,0,0,0,0.04,64,37,10,10,6.9
16016,156,16,3,104,104,2,CB,24,2000000,0,0,0.05,0.02,66,60,4,0,8
16017,302,3,1,542,542,74,CM,32,120000000,0,0,0.05,0.03,81,51,8,1,7.2
16018,339,14,2,52,52,57,CDM,36,10000000,0,0,0.14,0.03,74,60,1,0,6.4
16019,276,14,2,15,15,10,GK,36,80000000,0,0,0,0,35,28,1,0,7
16020,439,1,1,228,228,2,CAM,35,120000000,0,1,0.83,0.19,70,62,3,1,8.9
16021,304,14,2,558,558,34,LW,24,150000000,0,0,0.11,0.01,58,48,10,5,7.7
16022,56,14,2,693,693,53,LW,20,500000,0,0,0.08,0.07,37,35,2,0,6.3
16023,377,7,1,401,401,76,CDM,21,50000000,0,0,0.07,0.08,50,29,5,5,5.7
16024,119,7,1,688,688,66,LW,33,120000000,0,0,0.34,0.11,63,48,0,0,6.5
16025,410,1,1,648,648,52,CB,28,40000000,0,0,0.03,0,49,34,2,2,5.5
16026,50,4,1,238,238,67,RW,28,8000000,0,0,0.06,0.02,47,27,7,1,8.4
16027,499,8,1,169,169,51,LW,34,3000000,0,0,0.25,0.21,45,35,3,1,9
16028,189,30,5,145,145,62,CB,33,5000000,0,0,0.06,0.01,54,41,5,3,6.1
16029,160,17,3,575,575,69,CDM,32,500000,0,0,0.02,0.16,53,47,0,0,6.7
16030,7,29,5,312,312,85,CAM,30,120000000,0,0,0.08,0.62,77,47,2,1,6.1
16031,458,7,1,627,627,82,LB,17,3000000,0,0,0.03,0.21,87,54,8,5,6.7
16032,452,16,3,186,186,21,LW,23,8000000,0,1,0.1,0.08,63,52,8,7,8
16033,204,5,1,17,17,54,CB,21,40000000,1,0,0.01,0.01,63,60,4,0,8
16034,385,21,4,127,127,71,CM,28,3000000,0,0,0.04,0.06,76,68,1,0,8.5
16035,82,27,5,269,269,72,LW,30,5000000,0,2,0,0.1,57,52,9,9,8
16036,396,32,5,739,739,60,CAM,34,50000000,0,0,0.01,0.32,78,64,0,0,7.5
16037,176,6,1,216,216,68,CB,19,2000000,0,1,0.01,0.23,78,50,9,9,7.5
16038,116,12,2,268,268,49,ST,17,10000000,0,0,0,0.05,28,26,5,3,6.2
16039,314,20,3,473,473,76,CF,22,3000000,0,0,0.05,0.12,42,41,9,1,7.4
16040,155,19,3,494,494,77,LW,19,20000000,0,0,0.9,0,61,41,4,0,8.5
16041,176,3,1,406,406,85,CM,21,3000000,0,0,0.08,0.26,65,49,8,3,6.2
16042,481,24,4,262,262,2,CF,26,80000000,1,0,0.7,0.03,42,23,8,3,6.5
16043,105,18,3,719,719,67,CDM,17,150000000,0,0,0.23,0,85,76,5,5,7.1
16044,124,14,2,545,545,58,LW,23,3000000,0,0,0.21,0.06,36,25,6,4,8.7
16045,346,32,5,374,374,66,CDM,29,3000000,1,0,0.02,0.01,66,57,7,2,6.7
16046,449,6,1,201,201,81,CM,34,100000000,0,0,0.03,0.03,68,39,2,1,6
16047,419,16,3,234,234,43,LB,23,60000000,0,0,0.12,0.13,74,45,7,3,5.7
16048,103,14,2,591,591,82,CDM,22,3000000,0,0,0.16,0.18,57,36,8,8,6.3
16049,485,21,4,42,42,70,CM,30,3000000,0,0,0.07,0.4,90,88,7,5,6.6
16050,330,18,3,657,657,83,CB,17,5000000,0,1,0.01,0.04,60,50,3,2,6.6
16051,182,12,2,44,44,67,LW,20,1000000,0,0,0.7,0.18,35,20,10,8,8.8
16052,16,5,1,456,456,87,LB,33,40000000,0,0,0.02,0.17,62,57,4,1,7
16053,167,11,2,506,506,81,ST,32,500000,0,0,0.66,0.32,43,27,8,8,6.8
16054,432,3,1,301,301,66,CM,33,50000000,0,1,0.06,0.17,60,37,8,8,8.2
16055,366,11,2,377,377,47,CB,30,30000000,0,0,0,0.02,77,66,0,0,7.8
16056,461,3,1,686,686,21,CF,25,15000000,1,0,0.08,0.01,49,29,5,4,6.8
16057,234,3,1,210,210,35,CM,35,500000,0,0,0.22,0.05,75,61,9,2,6.7
16058,246,27,5,669,669,77,CB,23,150000000,0,0,0.08,0.02,42,29,10,10,6.6
16059,337,29,5,615,615,74,CAM,33,5000000,0,0,0.35,0.18,62,36,3,0,8.3
16060,145,8,1,723,723,51,LB,19,20000000,0,0,0.19,0.05,83,51,4,4,6.2
16061,229,25,4,573,573,90,GK,19,500000,0,0,0,0,40,37,6,6,8.3
16062,219,29,5,108,108,83,LW,30,3000000,0,0,1.39,0.34,59,38,1,0,8
16063,122,32,5,59,59,80,LB,30,30000000,0,0,0.07,0.29,49,39,10,9,8.4
